1	1	1	1	¶ In the beginning〈beginning＝c1｜2｜E70002｜H7225〉, God〈god [pl.]＝c1｜4｜E70004｜H430〉〈[object marker]＝c1｜5｜E70005｜H853〉 created〈create＝c1｜3｜E70003｜H1254〉 the heavens〈heavens＝c1｜7｜E70007｜H8064〉 and〈[object marker]＝c1｜9｜E70005｜H853〉 the earth〈earth＝c1｜11｜E70009｜H776〉—
2	1	1	2	Now the earth〈earth＝c2｜14｜E70009｜H776〉 was〈be＝c2｜15｜E70010｜H1961〉 formless〈emptiness＝c2｜16｜E70011｜H8414〉 and empty〈emptiness＝c2｜18｜E70012｜H922〉, and darkness〈darkness＝c3｜20｜E70013｜H2822〉 <i>was</i> over〈upon＝c3｜21｜E70014｜H5921〉 the face of the deep〈primeval ocean＝c3｜23｜E70016｜H8415〉. And the Spirit of〈wind＝c4｜25｜E70017｜H7307〉 God〈god [pl.]＝c4｜26｜E70004｜H430〉 <i>was</i> hovering〈shake＝c4｜27｜E70018｜H7363〉 over〈upon＝c4｜28｜E70014｜H5921〉 the surface of the waters〈water＝c4｜31｜E70019｜H4325〉.
3	1	1	3	And God〈god [pl.]＝c5｜34｜E70004｜H430〉 said〈say＝c5｜33｜E70020｜H559〉, “Let there be〈be＝c6｜35｜E70010｜H1961〉 light〈light＝c6｜36｜E70021｜H216〉!” And there was〈be＝c7｜38｜E70010｜H1961〉 light〈light＝c7｜39｜E70021｜H216〉.
4	1	1	4	And God〈god [pl.]＝c8｜42｜E70004｜H430〉〈[object marker]＝c8｜43｜E70005｜H853〉 saw〈see＝c8｜41｜E70022｜H7200〉 the light〈light＝c8｜45｜E70021｜H216〉, that〈that＝c9｜46｜E70023｜H3588〉 <i>it</i> <i>was</i> good〈be good＝c9｜47｜E70024｜H2896〉, and God〈god [pl.]＝c10｜50｜E70004｜H430〉 caused <i>there</i> <i>to</i> <i>be</i> a separation〈separate＝c10｜49｜E70025｜H914〉 between〈interval＝c10｜51｜E70026｜H996〉 the light〈light＝c10｜53｜E70021｜H216〉 and between〈interval＝c10｜55｜E70026｜H996〉 the darkness〈darkness＝c10｜57｜E70013｜H2822〉.
5	1	1	5	And God〈god [pl.]＝c11｜60｜E70004｜H430〉 called〈call＝c11｜59｜E70027｜H7121〉〈call＝c12｜69｜E70027｜H7121〉 the light〈light＝c11｜63｜E70021｜H216〉 Day〈day＝c11｜64｜E70029｜H3117〉, and the darkness〈darkness＝c12｜68｜E70013｜H2822〉 he called Night〈night＝c12｜70｜E70030｜H3915〉. And there was〈be＝c13｜72｜E70010｜H1961〉 evening〈evening＝c13｜73｜E70031｜H6153〉 and there was〈be＝c14｜75｜E70010｜H1961〉 morning〈morning＝c14｜76｜E70032｜H1242〉, <i>the</i> first〈one＝c15｜78｜E70033｜H259〉 day〈day＝c15｜77｜E70029｜H3117〉. <br>
6	1	1	6	And God〈god [pl.]＝c16｜81｜E70004｜H430〉 said〈say＝c16｜80｜E70020｜H559〉, “Let there be〈be＝c17｜82｜E70010｜H1961〉 a vaulted dome〈firmament＝c17｜83｜E70034｜H7549〉 in the midst of〈midst＝c17｜85｜E70035｜H8432〉 the waters〈water＝c17｜87｜E70019｜H4325〉, and <i>⌊</i>let it cause a separation〈be＝c18｜89｜E70010｜H1961〉〈separate＝c18｜90｜E70025｜H914〉 between〈interval＝c18｜91｜E70026｜H996〉 the waters〈water＝c18｜92｜E70019｜H4325〉〈water＝c18｜94｜E70019｜H4325〉<i>⌋</i>.”
7	1	1	7	So God〈god [pl.]＝c19｜97｜E70004｜H430〉〈[object marker]＝c19｜98｜E70005｜H853〉 made〈make＝c19｜96｜E70036｜H6213〉 the vaulted dome〈firmament＝c19｜100｜E70034｜H7549〉, and he caused a separation〈separate＝c20｜102｜E70025｜H914〉 between〈interval＝c20｜103｜E70026｜H996〉 the waters〈water＝c20｜105｜E70019｜H4325〉 which〈[relative]＝c21｜106｜E70037｜H834〉 <i>were</i> under〈from＝c21｜107｜E70038｜H4480〉 the vaulted dome〈firmament＝c21｜111｜E70034｜H7549〉 and between〈interval＝c22｜113｜E70026｜H996〉 the waters〈water＝c22｜115｜E70019｜H4325〉 which〈[relative]＝c23｜116｜E70037｜H834〉 <i>were</i> over〈from＝c23｜117｜E70038｜H4480〉〈upon＝c23｜118｜E70014｜H5921〉 the vaulted dome〈firmament＝c23｜121｜E70034｜H7549〉. And it was〈be＝c24｜123｜E70010｜H1961〉 so〈thus＝c24｜124｜E70040｜H3651〉.
8	1	1	8	And God〈god [pl.]＝c25｜127｜E70004｜H430〉 called〈call＝c25｜126｜E70027｜H7121〉 the vaulted dome〈firmament＝c25｜130｜E70034｜H7549〉 “heaven〈heavens＝c25｜131｜E70007｜H8064〉.” And there was〈be＝c26｜133｜E70010｜H1961〉 evening〈evening＝c26｜134｜E70031｜H6153〉, and there was〈be＝c27｜136｜E70010｜H1961〉 morning〈morning＝c27｜137｜E70032｜H1242〉, a second〈second＝c28｜139｜E70041｜H8145〉 day〈day＝c28｜138｜E70029｜H3117〉. <br>
9	1	1	9	And God〈god [pl.]＝c29｜142｜E70004｜H430〉 said〈say＝c29｜141｜E70020｜H559〉, “Let the waters〈water＝c30｜145｜E70019｜H4325〉 under〈from＝c30｜146｜E70038｜H4480〉 heaven〈heavens＝c30｜149｜E70007｜H8064〉 be gathered〈collect＝c30｜143｜E70042｜H6960〉 to〈to＝c30｜150｜E70043｜H413〉 one〈one＝c30｜152｜E70033｜H259〉 place〈place＝c30｜151｜E70044｜H4725〉, and let the dry ground〈dry land＝c31｜156｜E70045｜H3004〉 appear〈see＝c31｜154｜E70022｜H7200〉.” And it was〈be＝c32｜158｜E70010｜H1961〉 so〈thus＝c32｜159｜E70040｜H3651〉.
10	1	1	10	And God〈god [pl.]＝c33｜162｜E70004｜H430〉 called〈call＝c33｜161｜E70027｜H7121〉 the dry ground〈dry land＝c33｜165｜E70045｜H3004〉 “earth〈earth＝c33｜166｜E70009｜H776〉,” and he called〈call＝c34｜172｜E70027｜H7121〉 the collection of〈collection＝c34｜169｜E70046｜H4723〉 the waters〈water＝c34｜171｜E70019｜H4325〉 “seas〈sea＝c34｜173｜E70047｜H3220〉.” And God〈god [pl.]＝c35｜176｜E70004｜H430〉 saw〈see＝c35｜175｜E70022｜H7200〉 that〈that＝c36｜177｜E70023｜H3588〉 <i>it</i> <i>was</i> good〈be good＝c36｜178｜E70024｜H2896〉.
